COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL]
74,4119.487179,4356.923077,3856.410256,4191.794872,4177.435897,4059.487179,4477.435897,4042.051282,4423.076923,4237.948718,4348.717949,4160,4233.333333,4115.897436,1680,1745,24.177,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
75,4109.230769,4356.410256,3864.615385,4197.435897,4182.564103,4077.435897,4478.461538,4041.538462,4395.897436,4235.384615,4353.846154,4152.307692,4218.974359,4204.615385,1681,1744,24.185,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
76,4082.051282,4353.333333,3852.307692,4198.461538,4184.102564,4068.205128,4476.923077,4038.974359,4379.487179,4235.384615,4348.205128,4163.589744,4220.512821,4259.487179,1680,1745,24.193,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
77,4083.076923,4354.871795,3851.282051,4195.384615,4184.615385,4034.871795,4480,4034.358974,4421.025641,4235.384615,4348.205128,4150.25641,4245.128205,4203.076923,1680,1745,24.2,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
78,4092.307692,4356.923077,3861.025641,4193.846154,4186.153846,4015.897436,4486.153846,4037.948718,4444.102564,4235.384615,4344.615385,4154.358974,4247.179487,4146.153846,1680,1745,24.208,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
79,4103.076923,4356.923077,3855.897436,4193.333333,4181.538462,4061.025641,4483.589744,4041.538462,4415.384615,4236.923077,4348.717949,4169.74359,4232.307692,4141.538462,1680,1745,24.217,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
80,4098.461538,4357.435897,3855.897436,4199.487179,4183.589744,4124.102564,4482.564103,4037.435897,4375.897436,4237.948718,4350.25641,4154.871795,4212.307692,4189.74359,1681,1745,24.225,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
81,4083.589744,4354.358974,3850.769231,4196.923077,4183.589744,4089.74359,4479.487179,4038.974359,4396.923077,4237.948718,4350.25641,4155.897436,4224.102564,4252.820513,1681,1744,24.231,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
82,4087.179487,4356.410256,3852.820513,4192.820513,4185.128205,4026.666667,4483.076923,4035.897436,4413.333333,4233.333333,4354.358974,4170.25641,4233.846154,4215.897436,1679,1746,24.24,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
83,4095.897436,4360.512821,3860.512821,4193.846154,4182.051282,4018.974359,4482.051282,4038.461538,4400.512821,4235.384615,4346.153846,4169.74359,4220,4160,1681,1744,24.247,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
84,4098.461538,4357.435897,3852.307692,4191.282051,4177.435897,4061.025641,4476.923077,4048.205128,4415.384615,4242.051282,4348.205128,4168.205128,4225.128205,4154.871795,1679,1745,24.256,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
85,4085.128205,4356.923077,3854.358974,4196.410256,4188.717949,4105.128205,4485.128205,4038.461538,4416.923077,4235.897436,4355.897436,4167.692308,4231.282051,4186.153846,1680,1745,24.263,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
86,4092.307692,4356.410256,3853.846154,4192.820513,4184.615385,4065.641026,4480,4037.948718,4408.717949,4235.384615,4349.230769,4169.74359,4227.179487,4224.615385,1680,1745,24.27,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
87,4110.25641,4354.871795,3847.692308,4190.25641,4175.897436,4034.871795,4476.410256,4047.692308,4427.692308,4244.102564,4355.384615,4176.923077,4240,4193.846154,1680,1745,24.278,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
88,4070.25641,4356.410256,3848.205128,4200.512821,4188.205128,4067.692308,4486.666667,4040.512821,4430.25641,4241.538462,4357.435897,4171.282051,4240.512821,4172.820513,1680,1745,24.287,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
89,4057.948718,4357.948718,3848.205128,4198.974359,4189.230769,4083.589744,4484.615385,4039.487179,4413.333333,4235.897436,4347.692308,4167.692308,4221.538462,4192.820513,1680,1745,24.294,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
90,4106.666667,4357.948718,3854.871795,4189.74359,4179.487179,4071.282051,4479.487179,4044.102564,4417.948718,4240,4352.307692,4166.153846,4226.666667,4188.205128,1680,1744,24.303,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
91,4117.435897,4353.333333,3852.820513,4184.615385,4180,4051.794872,4473.333333,4043.076923,4420.512821,4244.102564,4358.461538,4167.179487,4238.974359,4181.025641,1680,1745,24.311,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
92,4088.717949,4355.384615,3853.333333,4189.230769,4189.230769,4050.769231,4477.948718,4041.025641,4411.282051,4237.948718,4357.948718,4175.897436,4237.948718,4184.102564,1681,1744,24.318,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
93,4073.333333,4359.487179,3857.435897,4198.461538,4188.205128,4071.794872,4487.179487,4041.538462,4407.692308,4233.846154,4351.794872,4171.794872,4229.230769,4182.051282,1680,1745,24.325,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
94,4073.333333,4354.871795,3847.692308,4194.358974,4177.435897,4078.974359,4483.076923,4041.538462,4412.307692,4239.487179,4347.692308,4173.846154,4223.589744,4179.487179,1681,1744,24.334,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
95,4089.74359,4358.974359,3856.410256,4195.384615,4180.512821,4069.74359,4485.128205,4035.897436,4412.820513,4237.948718,4352.820513,4177.948718,4224.615385,4173.846154,1679,1745,24.342,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
96,4107.179487,4360.512821,3856.410256,4194.358974,4180.512821,4071.282051,4484.102564,4035.384615,4405.128205,4236.923077,4356.923077,4170.25641,4226.666667,4167.692308,1681,1745,24.349,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
97,4092.820513,4353.846154,3846.666667,4189.230769,4177.948718,4060,4481.025641,4036.410256,4423.589744,4241.025641,4359.487179,4173.333333,4243.076923,4175.384615,1680,1744,24.358,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
98,4091.794872,4357.435897,3856.923077,4197.948718,4183.589744,4052.307692,4487.692308,4029.230769,4432.307692,4236.410256,4354.871795,4174.871795,4246.666667,4176.410256,1680,1745,24.365,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
99,4098.974359,4356.923077,3853.846154,4198.974359,4182.564103,4064.615385,4483.076923,4028.205128,4410.769231,4236.923077,4352.307692,4174.871795,4228.205128,4171.794872,1680,1744,24.373,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
100,4075.897436,4353.333333,3852.307692,4193.846154,4185.641026,4068.205128,4482.051282,4031.282051,4402.051282,4238.974359,4347.179487,4178.974359,4225.641026,4175.384615,1680,1744,24.38,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
101,4102.564103,4358.461538,3860.512821,4190.25641,4183.589744,4063.076923,4480,4032.307692,4406.666667,4235.384615,4357.948718,4175.897436,4231.794872,4172.307692,1680,1744,24.388,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
102,4121.025641,4356.923077,3858.461538,4191.282051,4181.025641,4051.794872,4475.897436,4029.74359,4420,4234.358974,4363.076923,4180.512821,4244.615385,4170.25641,1681,1745,24.397,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
103,4080,4353.846154,3854.358974,4198.974359,4191.282051,4047.179487,4487.179487,4027.692308,4426.666667,4233.333333,4333.333333,4181.025641,4251.794872,4167.692308,1681,1744,24.403,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
104,4072.307692,4354.358974,3846.666667,4194.871795,4186.666667,4055.897436,4487.692308,4027.179487,4414.358974,4233.846154,4334.871795,4175.384615,4236.923077,4165.641026,1679,1745,24.411,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
105,4081.538462,4353.846154,3852.307692,4192.820513,4184.102564,4065.128205,4484.615385,4030.769231,4400.512821,4236.923077,4354.871795,4176.923077,4226.153846,4163.076923,1681,1744,24.42,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
106,4101.538462,4357.435897,3863.076923,4195.384615,4184.615385,4069.74359,4484.102564,4034.358974,4411.794872,4234.871795,4376.923077,4187.179487,4233.846154,4163.076923,1680,1745,24.427,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
107,4114.871795,4358.461538,3854.871795,4190.25641,4179.487179,4054.871795,4478.461538,4026.666667,4428.205128,4230.25641,4371.282051,4178.974359,4248.205128,4162.051282,1681,1745,24.435,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
108,4084.615385,4356.923077,3851.282051,4194.358974,4186.153846,4046.153846,4484.102564,4027.179487,4404.615385,4231.794872,4310.769231,4156.923077,4243.589744,4163.076923,1680,1744,24.444,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
109,4073.846154,4356.410256,3849.74359,4197.435897,4186.153846,4058.974359,4485.128205,4034.358974,4388.205128,4234.358974,4307.179487,4171.282051,4240,4171.794872,1680,1745,24.45,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
110,4090.25641,4359.487179,3852.307692,4196.923077,4185.128205,4066.153846,4487.179487,4031.794872,4402.051282,4234.871795,4355.897436,4177.435897,4223.076923,4161.025641,1681,1744,24.459,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
111,4109.230769,4361.538462,3859.487179,4199.487179,4186.153846,4060.512821,4489.230769,4034.358974,4420.512821,4236.410256,4392.307692,4176.410256,4224.615385,4160.512821,1680,1745,24.467,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
112,4113.846154,4355.897436,3855.384615,4194.871795,4179.487179,4049.230769,4477.948718,4033.846154,4432.307692,4234.358974,4379.487179,4173.846154,4256.923077,4172.820513,1681,1744,24.475,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
113,4084.102564,4353.846154,3854.871795,4196.923077,4184.615385,4051.794872,4481.025641,4029.74359,4393.846154,4232.820513,4298.974359,4144.102564,4224.615385,4167.692308,1681,1745,24.482,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
114,4066.153846,4355.384615,3849.74359,4200,4187.179487,4064.615385,4487.179487,4033.846154,4374.358974,4233.846154,4277.435897,4157.435897,4203.589744,4173.846154,1680,1744,24.489,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
115,4087.692308,4360.512821,3847.692308,4195.384615,4183.589744,4062.564103,4486.153846,4035.384615,4402.564103,4233.846154,4353.333333,4178.974359,4229.74359,4163.076923,1680,1745,24.498,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
116,4114.871795,4362.564103,3854.871795,4194.871795,4182.564103,4049.230769,4483.076923,4034.871795,4419.487179,4234.358974,4413.333333,4189.74359,4243.589744,4160.512821,1681,1744,24.505,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
117,4100.512821,4352.820513,3852.307692,4193.846154,4181.538462,4045.641026,4473.846154,4033.846154,4422.051282,4232.307692,4387.179487,4181.538462,4255.897436,4196.923077,1680,1745,24.513,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
118,4067.179487,4353.846154,3855.897436,4198.974359,4188.205128,4062.564103,4482.051282,4033.846154,4389.74359,4230.769231,4297.948718,4128.205128,4215.897436,4199.487179,1681,1746,24.521,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
119,4090.25641,4363.589744,3853.333333,4198.461538,4182.564103,4045.128205,4486.666667,4034.871795,4376.923077,4234.358974,4294.871795,4133.333333,4207.692308,4164.615385,1681,1744,24.53,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
120,4117.435897,4358.461538,3847.179487,4192.820513,4176.923077,4049.74359,4479.487179,4032.820513,4412.820513,4235.897436,4360,4180.512821,4243.589744,4127.692308,1680,1745,24.536,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
121,4087.692308,4353.333333,3853.333333,4198.461538,4190.25641,4098.974359,4484.102564,4033.333333,4417.435897,4234.871795,4363.589744,4200.512821,4224.615385,4167.179487,1681,1744,24.544,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
122,4065.641026,4357.435897,3850.769231,4199.487179,4188.717949,4086.666667,4483.076923,4032.820513,4402.051282,4233.846154,4342.564103,4184.615385,4208.205128,4237.435897,1680,1745,24.553,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
123,4091.282051,4361.538462,3854.871795,4195.897436,4182.564103,4049.74359,4482.564103,4030.25641,4385.128205,4234.871795,4325.128205,4122.564103,4219.487179,4202.564103,1681,1744,24.561,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
124,4126.153846,4360,3860.512821,4192.307692,4180,4021.538462,4478.461538,4038.974359,4400.512821,4238.461538,4324.615385,4115.384615,4249.230769,4150.25641,1680,1745,24.568,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
125,4104.102564,4355.384615,3853.846154,4193.846154,4181.025641,4041.538462,4474.871795,4042.564103,4422.051282,4237.435897,4352.820513,4169.74359,4248.205128,4149.230769,1680,1745,24.575,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
126,4070.769231,4357.435897,3852.820513,4202.051282,4186.666667,4103.589744,4485.641026,4033.846154,4381.538462,4235.897436,4350.25641,4193.846154,4197.948718,4181.025641,1680,1745,24.584,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
127,4101.538462,4356.410256,3852.820513,4194.871795,4178.974359,4075.897436,4481.538462,4036.923077,4376.923077,4238.461538,4342.564103,4174.358974,4216.923077,4222.051282,1680,1745,24.592,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
128,4104.615385,4353.333333,3852.307692,4193.333333,4180.512821,4037.435897,4478.974359,4040,4419.487179,4235.897436,4352.820513,4130.25641,4248.205128,4196.923077,1680,1745,24.599,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
0,4061.538462,4357.435897,3850.769231,4201.025641,4190.25641,4053.846154,4490.25641,4037.948718,4418.461538,4232.307692,4342.051282,4133.333333,4216.923077,4162.564103,1681,1744,24.608,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
1,4076.410256,4358.461538,3847.179487,4193.846154,4183.076923,4072.307692,4485.128205,4040.512821,4403.589744,4234.358974,4338.461538,4165.641026,4213.333333,4147.692308,1681,1745,24.615,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
2,4108.717949,4356.923077,3855.897436,4189.230769,4181.025641,4102.051282,4478.974359,4038.461538,4396.410256,4235.384615,4352.307692,4154.871795,4227.692308,4162.051282,1680,1744,24.622,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
3,4091.282051,4354.871795,3852.307692,4194.358974,4183.589744,4107.692308,4481.538462,4034.871795,4392.307692,4236.410256,4346.153846,4148.717949,4223.589744,4211.282051,1680,1745,24.63,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
4,4073.333333,4357.435897,3848.717949,4201.025641,4182.564103,4053.846154,4488.205128,4031.794872,4386.153846,4233.846154,4334.358974,4161.025641,4212.820513,4200,1681,1744,24.639,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
5,4098.974359,4362.564103,3858.461538,4198.461538,4178.974359,4000.512821,4486.153846,4036.410256,4389.74359,4234.871795,4335.384615,4155.384615,4208.205128,4162.564103,1680,1746,24.646,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
6,4118.974359,4359.487179,3851.282051,4188.205128,4175.384615,4038.974359,4474.358974,4051.282051,4413.846154,4241.538462,4346.666667,4155.897436,4218.461538,4164.615385,1680,1744,24.654,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
7,4100,4357.948718,3850.25641,4192.820513,4184.615385,4117.948718,4480.512821,4047.179487,4421.538462,4238.461538,4354.871795,4161.538462,4235.384615,4176.410256,1680,1745,24.662,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
8,4079.487179,4357.948718,3850.769231,4196.410256,4186.153846,4102.564103,4485.128205,4035.384615,4400,4232.820513,4345.641026,4162.051282,4228.717949,4190.769231,1681,1745,24.669,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
9,4080,4361.538462,3847.692308,4191.794872,4180.512821,4060,4483.076923,4038.974359,4395.897436,4235.384615,4345.641026,4163.076923,4221.025641,4188.717949,1680,1744,24.677,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
10,4111.794872,4361.538462,3861.025641,4194.871795,4181.025641,4060,4484.102564,4043.589744,4406.666667,4238.974359,4350.25641,4155.384615,4224.102564,4176.923077,1680,1745,24.686,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
11,4124.102564,4354.871795,3856.923077,4194.358974,4178.974359,4054.358974,4476.923077,4044.615385,4413.846154,4241.025641,4351.282051,4156.410256,4231.282051,4181.025641,1681,1744,24.693,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
12,4084.102564,4362.051282,3848.205128,4197.435897,4184.102564,4068.717949,4481.538462,4036.923077,4413.333333,4236.410256,4355.384615,4166.666667,4237.435897,4187.179487,1680,1745,24.701,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
13,4076.410256,4362.564103,3851.794872,4200.512821,4183.076923,4083.076923,4485.641026,4035.384615,4401.538462,4233.846154,4345.128205,4167.179487,4224.102564,4184.102564,1680,1745,24.709,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
14,4100.512821,4356.410256,3849.230769,4194.358974,4179.487179,4076.410256,4481.538462,4043.076923,4406.153846,4238.461538,4340,4165.128205,4216.410256,4173.846154,1680,1745,24.716,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
15,4098.974359,4360,3853.846154,4194.871795,4184.615385,4078.974359,4485.128205,4040,4413.333333,4237.948718,4347.692308,4158.974359,4219.487179,4162.564103,1680,1744,24.724,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
16,4087.692308,4358.974359,3852.307692,4194.358974,4180.512821,4082.051282,4480.512821,4038.974359,4406.666667,4236.410256,4348.205128,4163.076923,4218.974359,4168.717949,1680,1745,24.732,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
17,4090.769231,4358.461538,3851.794872,4194.358974,4180,4075.384615,4482.051282,4036.923077,4404.615385,4235.384615,4346.666667,4172.820513,4222.564103,4172.820513,1681,1745,24.741,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
18,4106.153846,4358.461538,3852.307692,4195.897436,4182.564103,4071.282051,4483.589744,4033.846154,4401.025641,4236.410256,4347.179487,4168.717949,4223.076923,4162.564103,1680,1744,24.748,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
19,4103.589744,4355.384615,3846.666667,4193.333333,4180.512821,4061.538462,4477.948718,4035.897436,4411.282051,4242.564103,4352.307692,4171.794872,4230.769231,4171.794872,1680,1745,24.756,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
20,4081.538462,4355.897436,3853.846154,4197.435897,4186.153846,4057.435897,4483.589744,4031.794872,4422.564103,4236.923077,4354.358974,4172.820513,4239.487179,4178.974359,1680,1744,24.764,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
21,4069.230769,4354.358974,3848.717949,4197.435897,4186.666667,4063.589744,4484.615385,4030.769231,4406.666667,4232.820513,4352.820513,4172.820513,4231.282051,4173.846154,1680,1745,24.771,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
22,4076.410256,4355.897436,3845.641026,4196.923077,4188.205128,4070.25641,4487.179487,4035.897436,4397.435897,4237.435897,4339.487179,4177.948718,4223.076923,4177.435897,1681,1744,24.779,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
23,4096.410256,4358.461538,3857.948718,4195.897436,4188.205128,4070.769231,4486.153846,4038.461538,4405.128205,4238.974359,4348.205128,4172.820513,4226.666667,4173.333333,1679,1745,24.788,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
24,4097.435897,4352.820513,3852.307692,4191.282051,4180.512821,4050.769231,4475.897436,4031.794872,4418.461538,4235.897436,4365.641026,4176.923077,4244.615385,4172.307692,1681,1745,24.794,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
25,4058.461538,4351.282051,3846.666667,4201.025641,4187.179487,4046.153846,4486.666667,4029.230769,4416.923077,4230.769231,4335.384615,4187.179487,4249.230769,4177.948718,1680,1744,24.803,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
26,4044.615385,4354.871795,3846.666667,4201.538462,4189.74359,4071.282051,4493.333333,4033.846154,4408.205128,4231.794872,4328.717949,4185.128205,4228.205128,4177.435897,1681,1745,24.811,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
27,4077.948718,4357.948718,3847.179487,4193.846154,4184.102564,4071.794872,4483.589744,4033.333333,4405.641026,4238.461538,4353.846154,4178.461538,4227.692308,4169.74359,1680,1745,24.818,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
28,4075.897436,4352.820513,3852.820513,4199.487179,4189.74359,4058.974359,4484.102564,4030.769231,4391.794872,4235.897436,4354.358974,4184.615385,4243.589744,4156.923077,1681,1744,24.826,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
29,4047.179487,4349.74359,3846.666667,4202.051282,4191.794872,4062.051282,4484.102564,4027.179487,4391.282051,4229.230769,4350.25641,4182.051282,4241.538462,4164.102564,1680,1744,24.833,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
30,4064.615385,4361.538462,3847.179487,4201.538462,4188.205128,4065.641026,4486.666667,4030.25641,4404.102564,4232.820513,4336.410256,4163.589744,4222.051282,4177.435897,1681,1745,24.842,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
31,4110.25641,4364.615385,3854.871795,4196.923077,4180.512821,4059.487179,4481.025641,4034.358974,4429.230769,4237.948718,4362.564103,4175.384615,4255.897436,4174.358974,1680,1744,24.849,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
32,4113.333333,4358.974359,3855.384615,4193.846154,4180,4045.641026,4475.384615,4027.692308,4419.487179,4232.307692,4365.641026,4179.487179,4262.051282,4157.435897,1680,1746,24.858,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
33,4079.487179,4358.974359,3851.794872,4204.102564,4189.74359,4049.230769,4485.641026,4030.25641,4363.589744,4228.717949,4302.564103,4166.666667,4187.179487,4176.410256,1681,1744,24.865,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
34,4081.025641,4358.461538,3843.589744,4202.051282,4184.615385,4061.025641,4483.076923,4031.282051,4367.179487,4230.769231,4307.692308,4174.358974,4192.820513,4203.076923,1680,1745,24.874,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
35,4111.794872,4360.512821,3851.794872,4193.846154,4180,4051.794872,4480,4029.74359,4418.461538,4233.333333,4372.307692,4170.25641,4266.666667,4172.820513,1680,1745,24.88,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
36,4101.025641,4360,3853.846154,4196.923077,4183.589744,4044.615385,4485.128205,4036.410256,4447.179487,4234.871795,4396.410256,4176.410256,4295.897436,4153.333333,1680,1744,24.888,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
37,4077.435897,4355.384615,3844.615385,4199.487179,4184.615385,4063.589744,4485.641026,4037.948718,4410.769231,4233.846154,4341.538462,4170.769231,4228.717949,4150.25641,1681,1745,24.897,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
38,4098.461538,4360.512821,3850.769231,4198.461538,4184.102564,4061.025641,4483.589744,4033.846154,4344.615385,4234.871795,4280,4155.897436,4155.897436,4164.102564,1680,1745,24.905,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
39,4129.230769,4362.564103,3850.769231,4192.307692,4177.435897,4027.179487,4472.820513,4030.25641,4364.102564,4234.358974,4324.615385,4173.333333,4212.820513,4205.641026,1681,1745,24.913,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
40,4104.102564,4355.897436,3848.717949,4192.307692,4181.025641,4051.794872,4474.358974,4028.717949,4421.538462,4230.769231,4373.333333,4170.769231,4270.25641,4192.820513,1681,1744,24.92,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
41,4067.179487,4352.307692,3848.717949,4197.435897,4187.179487,4081.025641,4481.025641,4034.358974,4445.128205,4233.846154,4370.25641,4169.74359,4270.25641,4165.128205,1681,1746,24.927,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
42,4086.153846,4355.897436,3848.205128,4196.410256,4181.538462,4060.512821,4478.461538,4033.846154,4421.025641,4236.410256,4351.794872,4169.230769,4246.153846,4149.74359,1680,1744,24.935,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
43,4118.461538,4363.589744,3856.923077,4197.948718,4181.538462,4057.435897,4482.564103,4030.769231,4356.410256,4233.846154,4314.358974,4154.358974,4190.25641,4166.153846,1680,1745,24.943,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
44,4124.102564,4357.948718,3855.384615,4192.307692,4177.435897,4050.25641,4476.410256,4034.358974,4356.410256,4232.307692,4327.179487,4169.74359,4211.282051,4225.128205,1681,1744,24.952,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
45,4098.974359,4351.282051,3851.282051,4191.794872,4177.948718,4049.230769,4474.358974,4035.897436,4413.846154,4233.333333,4355.897436,4163.076923,4256.410256,4218.461538,1679,1745,24.96,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
46,4088.717949,4358.461538,3854.358974,4197.948718,4184.102564,4047.179487,4480.512821,4036.410256,4434.871795,4235.897436,4344.615385,4144.102564,4231.282051,4165.128205,1681,1745,24.966,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
47,4115.384615,4362.051282,3852.307692,4194.871795,4179.487179,4043.589744,4474.358974,4034.871795,4417.435897,4234.358974,4342.564103,4160,4225.641026,4136.923077,1680,1744,24.974,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
48,4098.461538,4357.435897,3851.282051,4196.410256,4182.564103,4084.102564,4477.435897,4032.307692,4382.051282,4231.282051,4343.589744,4170.25641,4248.717949,4165.641026,1680,1744,24.982,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
49,4067.692308,4354.358974,3845.641026,4196.923077,4185.641026,4094.358974,4481.025641,4037.948718,4385.128205,4234.358974,4335.384615,4176.410256,4250.25641,4232.307692,1680,1744,24.99,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
50,4091.794872,4356.923077,3847.692308,4193.846154,4182.564103,4065.128205,4479.487179,4035.897436,4394.871795,4235.897436,4335.897436,4146.666667,4213.846154,4215.384615,1681,1745,24.998,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
51,4116.923077,4360,3853.846154,4195.384615,4181.538462,4048.717949,4481.538462,4034.358974,4374.871795,4233.846154,4336.410256,4124.615385,4193.846154,4158.974359,1680,1744,25.006,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
52,4103.589744,4351.794872,3845.641026,4188.717949,4176.410256,4047.179487,4474.871795,4043.076923,4392.820513,4236.923077,4346.153846,4155.384615,4232.820513,4160.512821,1680,1745,25.013,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
53,4076.410256,4350.769231,3851.794872,4190.25641,4184.615385,4082.564103,4480,4035.897436,4414.871795,4237.435897,4354.871795,4158.974359,4241.538462,4192.307692,1681,1744,25.021,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
54,4081.025641,4358.461538,3855.897436,4196.923077,4186.666667,4093.333333,4487.692308,4029.230769,4394.871795,4234.358974,4336.410256,4146.153846,4206.666667,4216.410256,1680,1745,25.029,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
55,4098.461538,4360,3847.692308,4194.358974,4179.487179,4073.333333,4481.538462,4038.461538,4390.769231,4234.871795,4333.846154,4156.410256,4212.820513,4180,1680,1744,25.038,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,
