COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,USER,CLASS
21.0,4687.17948718,4523.58974359,4619.48717949,4280.0,4548.71794872,4020.0,4535.38461538,4670.25641026,4552.30769231,4691.79487179,4488.71794872,4477.43589744,4358.46153846,4323.58974359,1693.0,1662.0,89.231,0.0,0.0,0.0,0.0,mike,3
22.0,4677.94871795,4524.61538462,4613.84615385,4279.48717949,4551.79487179,4021.53846154,4538.97435897,4666.15384615,4552.30769231,4689.74358974,4481.02564103,4477.43589744,4353.33333333,4317.43589744,1694.0,1662.0,89.239,0.0,0.0,0.0,0.0,mike,3
23.0,4667.17948718,4524.61538462,4602.05128205,4277.94871795,4553.84615385,4020.51282051,4539.48717949,4662.56410256,4550.76923077,4685.64102564,4476.92307692,4468.71794872,4347.69230769,4311.79487179,1693.0,1662.0,89.246,0.0,0.0,0.0,0.0,mike,3
24.0,4663.58974359,4523.07692308,4601.02564103,4272.30769231,4553.33333333,4019.48717949,4536.41025641,4663.58974359,4548.20512821,4687.17948718,4478.97435897,4466.15384615,4350.76923077,4311.28205128,1694.0,1663.0,89.254,0.0,0.0,0.0,0.0,mike,3
25.0,4666.15384615,4522.56410256,4602.05128205,4269.23076923,4553.84615385,4020.0,4532.82051282,4661.53846154,4548.71794872,4688.20512821,4476.92307692,4470.76923077,4350.25641026,4303.58974359,1693.0,1662.0,89.262,0.0,0.0,0.0,0.0,mike,3
26.0,4677.94871795,4529.74358974,4604.61538462,4275.38461538,4555.38461538,4020.0,4527.17948718,4660.0,4551.79487179,4690.25641026,4480.0,4474.87179487,4349.74358974,4305.64102564,1693.0,1662.0,89.27,0.0,0.0,0.0,0.0,mike,3
27.0,4686.66666667,4538.46153846,4614.35897436,4282.05128205,4554.87179487,4018.46153846,4524.1025641,4663.07692308,4554.35897436,4696.41025641,4490.25641026,4475.38461538,4358.46153846,4320.51282051,1694.0,1661.0,89.278,0.0,0.0,0.0,0.0,mike,3
28.0,4683.07692308,4540.51282051,4616.41025641,4281.53846154,4553.33333333,4018.97435897,4524.61538462,4662.05128205,4552.82051282,4698.46153846,4492.82051282,4473.84615385,4363.07692308,4323.07692308,1693.0,1662.0,89.286,0.0,0.0,0.0,0.0,mike,3
29.0,4677.43589744,4538.97435897,4610.25641026,4280.51282051,4555.38461538,4018.46153846,4526.15384615,4659.48717949,4546.15384615,4694.35897436,4490.76923077,4476.92307692,4362.05128205,4321.02564103,1694.0,1662.0,89.293,0.0,0.0,0.0,0.0,mike,3
30.0,4673.84615385,4531.28205128,4606.66666667,4281.53846154,4555.38461538,4014.35897436,4525.12820513,4658.46153846,4538.97435897,4687.17948718,4489.74358974,4476.92307692,4360.0,4323.58974359,1693.0,1662.0,89.301,0.0,0.0,0.0,0.0,mike,3
31.0,4673.33333333,4521.02564103,4604.1025641,4274.35897436,4541.53846154,4010.25641026,4522.56410256,4652.82051282,4535.38461538,4679.48717949,4480.0,4467.17948718,4348.71794872,4311.28205128,1694.0,1663.0,89.309,0.0,0.0,0.0,0.0,mike,3
32.0,4671.28205128,4518.46153846,4602.05128205,4265.12820513,4531.79487179,4010.76923077,4521.02564103,4647.17948718,4534.35897436,4672.30769231,4464.1025641,4454.35897436,4331.79487179,4292.30769231,1693.0,1662.0,89.317,0.0,0.0,0.0,0.0,mike,3
33.0,4663.07692308,4516.92307692,4600.0,4263.58974359,4544.1025641,4014.35897436,4523.07692308,4649.74358974,4533.84615385,4669.74358974,4456.92307692,4452.30769231,4324.1025641,4291.79487179,1693.0,1663.0,89.325,0.0,0.0,0.0,0.0,mike,3
34.0,4654.35897436,4513.33333333,4593.33333333,4262.56410256,4553.33333333,4016.41025641,4523.58974359,4649.74358974,4534.87179487,4670.25641026,4457.94871795,4455.8974359,4328.20512821,4293.84615385,1693.0,1662.0,89.332,0.0,0.0,0.0,0.0,mike,3
35.0,4658.97435897,4519.48717949,4592.82051282,4265.64102564,4543.07692308,4013.84615385,4521.02564103,4649.23076923,4537.94871795,4677.94871795,4464.61538462,4456.41025641,4336.92307692,4293.33333333,1693.0,1663.0,89.34,0.0,0.0,0.0,0.0,mike,3
36.0,4670.25641026,4525.64102564,4601.53846154,4275.8974359,4540.0,4010.25641026,4521.53846154,4656.41025641,4541.53846154,4688.20512821,4474.87179487,4459.48717949,4344.1025641,4298.46153846,1693.0,1663.0,89.348,0.0,0.0,0.0,0.0,mike,3
37.0,4673.84615385,4526.66666667,4604.1025641,4281.53846154,4549.74358974,4013.84615385,4524.1025641,4657.94871795,4543.07692308,4689.74358974,4477.94871795,4462.05128205,4348.71794872,4303.07692308,1693.0,1663.0,89.356,0.0,0.0,0.0,0.0,mike,3
38.0,4669.74358974,4525.64102564,4601.02564103,4276.41025641,4556.92307692,4019.48717949,4525.12820513,4653.84615385,4541.53846154,4687.17948718,4474.87179487,4460.51282051,4350.76923077,4305.12820513,1694.0,1663.0,89.364,0.0,0.0,0.0,0.0,mike,3
39.0,4669.23076923,4523.07692308,4601.53846154,4268.71794872,4555.8974359,4021.02564103,4525.64102564,4656.92307692,4541.02564103,4685.12820513,4474.35897436,4461.53846154,4351.79487179,4304.1025641,1693.0,1663.0,89.372,0.0,0.0,0.0,0.0,mike,3
40.0,4673.84615385,4522.05128205,4602.05128205,4268.20512821,4543.58974359,4018.97435897,4526.66666667,4656.92307692,4539.48717949,4682.56410256,4474.87179487,4465.64102564,4349.23076923,4298.46153846,1694.0,1662.0,89.379,0.0,0.0,0.0,0.0,mike,3
41.0,4668.20512821,4523.58974359,4599.48717949,4271.79487179,4538.97435897,4016.41025641,4525.64102564,4648.71794872,4535.8974359,4679.48717949,4474.35897436,4462.05128205,4344.1025641,4297.43589744,1692.0,1661.0,89.387,0.0,0.0,0.0,0.0,mike,3
42.0,4660.51282051,4523.07692308,4597.43589744,4271.79487179,4547.17948718,4015.8974359,4524.61538462,4647.17948718,4536.41025641,4676.92307692,4473.84615385,4455.8974359,4340.0,4296.41025641,1694.0,1661.0,89.395,0.0,0.0,0.0,0.0,mike,3
43.0,4666.15384615,4522.05128205,4597.43589744,4273.33333333,4547.17948718,4013.84615385,4523.58974359,4653.84615385,4540.0,4678.46153846,4471.28205128,4458.97435897,4336.92307692,4294.35897436,1694.0,1659.0,89.403,0.0,0.0,0.0,0.0,mike,3
44.0,4669.74358974,4524.61538462,4598.97435897,4277.94871795,4545.64102564,4011.28205128,4523.07692308,4656.41025641,4540.0,4685.64102564,4472.30769231,4462.05128205,4338.97435897,4298.97435897,1694.0,1661.0,89.411,0.0,0.0,0.0,0.0,mike,3
45.0,4668.71794872,4526.15384615,4600.51282051,4277.43589744,4553.84615385,4015.38461538,4527.17948718,4656.41025641,4539.48717949,4690.25641026,4476.41025641,4459.48717949,4346.15384615,4306.15384615,1694.0,1662.0,89.418,0.0,0.0,0.0,0.0,mike,3
46.0,4671.79487179,4526.66666667,4600.51282051,4276.92307692,4557.94871795,4020.51282051,4527.69230769,4660.0,4546.15384615,4689.74358974,4481.02564103,4464.1025641,4354.87179487,4308.71794872,1693.0,1662.0,89.426,0.0,0.0,0.0,0.0,mike,3
47.0,4668.71794872,4526.66666667,4599.48717949,4280.51282051,4550.76923077,4016.92307692,4524.61538462,4663.07692308,4552.30769231,4691.79487179,4487.17948718,4473.84615385,4360.0,4308.20512821,1693.0,1663.0,89.434,0.0,0.0,0.0,0.0,mike,3
48.0,4671.79487179,4524.61538462,4606.15384615,4281.02564103,4550.25641026,4015.8974359,4530.25641026,4664.1025641,4552.82051282,4695.38461538,4490.25641026,4474.35897436,4358.97435897,4309.74358974,1692.0,1663.0,89.442,0.0,0.0,0.0,0.0,mike,3
49.0,4686.15384615,4530.25641026,4615.8974359,4281.53846154,4554.35897436,4023.07692308,4541.53846154,4665.64102564,4553.84615385,4695.38461538,4489.74358974,4473.84615385,4358.46153846,4317.43589744,1692.0,1664.0,89.45,0.0,0.0,0.0,0.0,mike,3
50.0,4683.58974359,4534.35897436,4612.30769231,4282.05128205,4554.35897436,4021.02564103,4539.48717949,4666.15384615,4553.33333333,4694.87179487,4490.25641026,4474.35897436,4358.46153846,4324.1025641,1691.0,1663.0,89.458,0.0,0.0,0.0,0.0,mike,3
51.0,4670.76923077,4528.71794872,4602.05128205,4279.48717949,4554.35897436,4013.33333333,4527.69230769,4665.64102564,4552.30769231,4693.33333333,4486.15384615,4467.69230769,4353.33333333,4313.33333333,1692.0,1664.0,89.465,0.0,0.0,0.0,0.0,mike,3
52.0,4671.79487179,4524.1025641,4600.0,4276.92307692,4546.66666667,4011.79487179,4523.07692308,4664.1025641,4553.33333333,4690.76923077,4476.92307692,4461.02564103,4349.23076923,4295.8974359,1691.0,1665.0,89.473,0.0,0.0,0.0,0.0,mike,3
53.0,4670.25641026,4527.17948718,4602.56410256,4277.94871795,4545.12820513,4008.71794872,4522.05128205,4660.0,4548.71794872,4690.25641026,4473.84615385,4461.53846154,4350.25641026,4302.05128205,1692.0,1665.0,89.481,0.0,0.0,0.0,0.0,mike,3
54.0,4664.61538462,4524.61538462,4601.53846154,4277.94871795,4551.28205128,4003.07692308,4518.46153846,4650.76923077,4540.51282051,4687.17948718,4476.92307692,4460.0,4346.66666667,4312.30769231,1691.0,1664.0,89.489,0.0,0.0,0.0,0.0,mike,3
55.0,4670.76923077,4523.58974359,4601.02564103,4275.8974359,4544.61538462,4006.66666667,4521.02564103,4646.66666667,4536.92307692,4681.53846154,4475.8974359,4458.97435897,4340.0,4303.58974359,1692.0,1664.0,89.497,0.0,0.0,0.0,0.0,mike,3
56.0,4674.35897436,4534.35897436,4603.58974359,4278.46153846,4537.43589744,4016.92307692,4526.15384615,4648.71794872,4538.97435897,4678.97435897,4473.84615385,4460.51282051,4341.53846154,4296.41025641,1691.0,1663.0,89.505,0.0,0.0,0.0,0.0,mike,3
57.0,4671.28205128,4538.46153846,4601.02564103,4279.48717949,4549.23076923,4019.48717949,4525.12820513,4649.23076923,4538.97435897,4677.94871795,4473.84615385,4458.46153846,4343.58974359,4301.02564103,1693.0,1661.0,89.512,0.0,0.0,0.0,0.0,mike,3
58.0,4675.38461538,4535.38461538,4598.97435897,4277.43589744,4558.46153846,4015.38461538,4527.17948718,4650.76923077,4536.92307692,4676.92307692,4473.84615385,4456.92307692,4339.48717949,4306.66666667,1692.0,1660.0,89.52,0.0,0.0,0.0,0.0,mike,3
59.0,4682.56410256,4534.35897436,4607.17948718,4280.0,4551.28205128,4017.94871795,4537.43589744,4660.0,4544.61538462,4684.61538462,4476.92307692,4462.05128205,4344.61538462,4312.82051282,1693.0,1660.0,89.528,0.0,0.0,0.0,0.0,mike,3
60.0,4676.92307692,4530.25641026,4613.33333333,4283.07692308,4550.25641026,4022.05128205,4540.51282051,4667.17948718,4554.87179487,4694.87179487,4480.51282051,4465.12820513,4352.82051282,4313.33333333,1692.0,1659.0,89.536,0.0,0.0,0.0,0.0,mike,3
61.0,4660.0,4522.05128205,4603.58974359,4276.92307692,4555.8974359,4016.92307692,4529.23076923,4658.97435897,4547.69230769,4690.25641026,4476.92307692,4455.8974359,4345.64102564,4297.94871795,1694.0,1659.0,89.544,0.0,0.0,0.0,0.0,mike,3
62.0,4653.84615385,4520.51282051,4594.35897436,4271.79487179,4553.84615385,4012.82051282,4519.48717949,4648.20512821,4536.41025641,4678.97435897,4471.28205128,4449.23076923,4331.79487179,4288.20512821,1692.0,1659.0,89.551,0.0,0.0,0.0,0.0,mike,3
63.0,4669.74358974,4530.76923077,4603.58974359,4276.41025641,4547.17948718,4016.92307692,4526.15384615,4650.76923077,4536.41025641,4678.46153846,4472.30769231,4456.41025641,4334.35897436,4294.87179487,1693.0,1659.0,89.559,0.0,0.0,0.0,0.0,mike,3
64.0,4682.56410256,4537.94871795,4615.8974359,4281.02564103,4552.30769231,4023.07692308,4537.43589744,4654.87179487,4538.97435897,4680.0,4475.8974359,4462.05128205,4343.07692308,4296.41025641,1694.0,1657.0,89.567,0.0,0.0,0.0,0.0,mike,3
65.0,4681.02564103,4538.97435897,4617.43589744,4282.05128205,4566.66666667,4024.61538462,4540.0,4657.43589744,4537.94871795,4679.48717949,4474.87179487,4461.02564103,4340.51282051,4294.87179487,1693.0,1658.0,89.575,0.0,0.0,0.0,0.0,mike,3
66.0,4678.97435897,4540.0,4615.8974359,4289.23076923,4563.58974359,4023.07692308,4539.48717949,4666.15384615,4540.51282051,4684.61538462,4474.87179487,4468.20512821,4338.97435897,4301.53846154,1694.0,1657.0,89.583,0.0,0.0,0.0,0.0,mike,3
67.0,4680.51282051,4543.07692308,4621.02564103,4296.92307692,4550.25641026,4024.1025641,4542.05128205,4671.79487179,4547.69230769,4690.76923077,4476.92307692,4476.41025641,4343.58974359,4310.25641026,1694.0,1658.0,89.591,0.0,0.0,0.0,0.0,mike,3
68.0,4682.56410256,4541.02564103,4624.1025641,4288.71794872,4553.84615385,4027.17948718,4541.53846154,4669.23076923,4551.79487179,4687.69230769,4475.8974359,4474.35897436,4343.58974359,4311.79487179,1694.0,1659.0,89.598,0.0,0.0,0.0,0.0,mike,3
69.0,4686.66666667,4536.41025641,4622.05128205,4281.53846154,4560.0,4025.12820513,4541.02564103,4670.25641026,4549.23076923,4684.61538462,4480.0,4474.87179487,4344.61538462,4309.74358974,1693.0,1659.0,89.606,0.0,0.0,0.0,0.0,mike,3
70.0,4688.71794872,4540.0,4621.02564103,4290.25641026,4552.30769231,4021.02564103,4542.05128205,4674.35897436,4550.25641026,4690.76923077,4489.74358974,4478.97435897,4349.74358974,4311.28205128,1695.0,1659.0,89.614,0.0,0.0,0.0,0.0,mike,3
71.0,4687.69230769,4543.58974359,4620.0,4291.79487179,4553.33333333,4021.02564103,4539.48717949,4671.79487179,4553.84615385,4695.38461538,4489.23076923,4477.43589744,4351.28205128,4310.25641026,1694.0,1658.0,89.622,0.0,0.0,0.0,0.0,mike,3
72.0,4686.66666667,4543.07692308,4615.8974359,4282.05128205,4561.53846154,4021.53846154,4536.92307692,4671.28205128,4551.28205128,4694.35897436,4482.05128205,4474.35897436,4350.25641026,4312.30769231,1694.0,1659.0,89.63,0.0,0.0,0.0,0.0,mike,3
73.0,4683.07692308,4542.05128205,4614.35897436,4284.1025641,4554.87179487,4020.51282051,4540.0,4672.82051282,4551.79487179,4693.33333333,4481.53846154,4474.35897436,4351.79487179,4321.02564103,1693.0,1659.0,89.637,0.0,0.0,0.0,0.0,mike,3
74.0,4684.1025641,4539.48717949,4617.94871795,4290.76923077,4546.66666667,4021.53846154,4541.02564103,4668.71794872,4552.82051282,4693.33333333,4480.0,4475.38461538,4349.74358974,4318.46153846,1693.0,1660.0,89.645,0.0,0.0,0.0,0.0,mike,3
75.0,4690.25641026,4535.38461538,4618.46153846,4283.07692308,4554.35897436,4021.53846154,4537.94871795,4663.58974359,4547.69230769,4690.76923077,4475.8974359,4475.38461538,4344.1025641,4312.82051282,1694.0,1659.0,89.653,0.0,0.0,0.0,0.0,mike,3
76.0,4689.23076923,4536.92307692,4615.38461538,4276.92307692,4552.82051282,4020.0,4536.92307692,4665.12820513,4547.17948718,4690.25641026,4476.41025641,4474.35897436,4341.53846154,4321.53846154,1693.0,1660.0,89.661,0.0,0.0,0.0,0.0,mike,3
77.0,4686.66666667,4542.05128205,4614.35897436,4279.48717949,4541.53846154,4020.51282051,4541.02564103,4672.30769231,4554.35897436,4694.35897436,4478.46153846,4477.43589744,4345.64102564,4323.58974359,1693.0,1659.0,89.669,0.0,0.0,0.0,0.0,mike,3
78.0,4689.23076923,4538.46153846,4614.35897436,4278.97435897,4545.64102564,4021.02564103,4541.02564103,4673.33333333,4556.41025641,4695.38461538,4478.97435897,4479.48717949,4348.71794872,4308.71794872,1692.0,1659.0,89.677,0.0,0.0,0.0,0.0,mike,3
79.0,4686.66666667,4535.38461538,4611.79487179,4278.46153846,4554.35897436,4019.48717949,4533.84615385,4669.23076923,4554.35897436,4693.84615385,4478.46153846,4476.41025641,4349.74358974,4307.69230769,1693.0,1659.0,89.684,0.0,0.0,0.0,0.0,mike,3
80.0,4686.66666667,4543.58974359,4613.33333333,4285.12820513,4552.82051282,4022.56410256,4535.8974359,4673.33333333,4555.38461538,4695.8974359,4476.41025641,4475.38461538,4351.28205128,4323.07692308,1693.0,1659.0,89.692,0.0,0.0,0.0,0.0,mike,3
81.0,4695.38461538,4550.76923077,4618.46153846,4294.87179487,4553.84615385,4029.74358974,4546.15384615,4681.53846154,4556.92307692,4700.51282051,4481.02564103,4478.46153846,4351.79487179,4325.12820513,1694.0,1659.0,89.7,0.0,0.0,0.0,0.0,mike,3
82.0,4695.8974359,4549.74358974,4617.94871795,4296.41025641,4556.41025641,4029.23076923,4545.12820513,4683.58974359,4558.46153846,4704.1025641,4488.71794872,4482.56410256,4351.79487179,4320.0,1692.0,1660.0,89.708,0.0,0.0,0.0,0.0,mike,3
83.0,4690.25641026,4547.69230769,4615.38461538,4287.69230769,4551.28205128,4023.07692308,4536.92307692,4683.07692308,4563.58974359,4703.58974359,4488.71794872,4486.15384615,4353.84615385,4323.07692308,1693.0,1661.0,89.716,0.0,0.0,0.0,0.0,mike,3
84.0,4693.84615385,4550.76923077,4617.94871795,4282.56410256,4553.33333333,4025.64102564,4544.1025641,4687.69230769,4566.66666667,4703.07692308,4488.71794872,4489.74358974,4357.43589744,4322.05128205,1694.0,1660.0,89.724,0.0,0.0,0.0,0.0,mike,3
85.0,4693.33333333,4552.82051282,4617.43589744,4286.15384615,4558.46153846,4032.82051282,4555.8974359,4689.74358974,4569.74358974,4707.17948718,4491.28205128,4487.69230769,4358.46153846,4316.41025641,1692.0,1662.0,89.731,0.0,0.0,0.0,0.0,mike,3
86.0,4686.66666667,4548.71794872,4613.33333333,4285.12820513,4554.35897436,4031.79487179,4552.82051282,4688.20512821,4569.74358974,4707.17948718,4490.76923077,4480.51282051,4356.92307692,4320.51282051,1695.0,1661.0,89.739,0.0,0.0,0.0,0.0,mike,3
87.0,4688.20512821,4540.51282051,4614.35897436,4280.51282051,4553.84615385,4026.15384615,4548.71794872,4687.17948718,4562.05128205,4702.56410256,4488.71794872,4478.46153846,4356.92307692,4322.56410256,1693.0,1661.0,89.747,0.0,0.0,0.0,0.0,mike,3
88.0,4695.8974359,4536.92307692,4616.92307692,4281.53846154,4551.28205128,4024.1025641,4548.20512821,4682.05128205,4554.87179487,4701.53846154,4487.17948718,4478.46153846,4357.43589744,4320.51282051,1695.0,1661.0,89.761,0.0,0.0,0.0,0.0,mike,3
89.0,4702.05128205,4541.02564103,4615.8974359,4282.56410256,4543.58974359,4026.15384615,4545.64102564,4675.8974359,4556.92307692,4703.58974359,4488.20512821,4483.07692308,4357.94871795,4327.17948718,1693.0,1661.0,89.763,0.0,0.0,0.0,0.0,mike,3
90.0,4704.61538462,4543.07692308,4616.92307692,4282.05128205,4547.17948718,4026.15384615,4543.58974359,4677.43589744,4558.97435897,4704.61538462,4489.74358974,4488.71794872,4358.97435897,4327.17948718,1694.0,1661.0,89.77,0.0,0.0,0.0,0.0,mike,3
91.0,4695.38461538,4540.51282051,4615.38461538,4283.07692308,4556.92307692,4022.05128205,4542.56410256,4677.94871795,4555.38461538,4703.58974359,4483.07692308,4484.1025641,4354.35897436,4313.84615385,1694.0,1660.0,89.778,0.0,0.0,0.0,0.0,mike,3
92.0,4678.97435897,4538.46153846,4606.15384615,4278.97435897,4555.38461538,4018.97435897,4537.43589744,4671.79487179,4553.84615385,4698.97435897,4472.82051282,4473.84615385,4345.64102564,4309.23076923,1693.0,1661.0,89.786,0.0,0.0,0.0,0.0,mike,3
93.0,4674.87179487,4537.94871795,4598.46153846,4275.8974359,4549.23076923,4020.0,4535.38461538,4668.71794872,4553.33333333,4690.76923077,4472.30769231,4471.28205128,4340.51282051,4313.84615385,1694.0,1660.0,89.794,0.0,0.0,0.0,0.0,mike,3
94.0,4682.05128205,4535.38461538,4600.51282051,4277.94871795,4552.30769231,4022.05128205,4539.48717949,4672.82051282,4548.71794872,4686.15384615,4475.38461538,4473.84615385,4340.51282051,4308.71794872,1694.0,1661.0,89.802,0.0,0.0,0.0,0.0,mike,3
95.0,4686.15384615,4532.82051282,4605.12820513,4278.97435897,4554.87179487,4019.48717949,4540.51282051,4671.79487179,4547.69230769,4685.64102564,4471.79487179,4472.30769231,4340.51282051,4304.61538462,1694.0,1660.0,89.809,0.0,0.0,0.0,0.0,mike,3
96.0,4686.15384615,4535.38461538,4607.17948718,4280.0,4544.1025641,4019.48717949,4540.0,4667.17948718,4547.69230769,4685.12820513,4471.28205128,4470.76923077,4338.46153846,4303.07692308,1694.0,1661.0,89.817,0.0,0.0,0.0,0.0,mike,3
97.0,4687.69230769,4538.97435897,4607.17948718,4282.05128205,4535.38461538,4020.0,4538.97435897,4664.61538462,4543.07692308,4685.12820513,4473.84615385,4467.17948718,4338.97435897,4298.46153846,1695.0,1661.0,89.825,0.0,0.0,0.0,0.0,mike,3
98.0,4688.71794872,4540.0,4611.28205128,4281.53846154,4547.69230769,4018.97435897,4537.94871795,4664.61538462,4540.0,4685.12820513,4465.12820513,4464.1025641,4340.0,4299.48717949,1693.0,1661.0,89.833,0.0,0.0,0.0,0.0,mike,3
99.0,4688.71794872,4546.66666667,4616.92307692,4281.02564103,4561.02564103,4022.56410256,4540.0,4664.61538462,4541.53846154,4687.69230769,4460.0,4465.12820513,4336.41025641,4306.66666667,1695.0,1662.0,89.841,0.0,0.0,0.0,0.0,mike,3
100.0,4687.17948718,4551.28205128,4613.33333333,4283.07692308,4556.41025641,4028.71794872,4540.51282051,4663.58974359,4542.05128205,4687.69230769,4470.76923077,4464.1025641,4334.87179487,4313.84615385,1694.0,1661.0,89.849,0.0,0.0,0.0,0.0,mike,3
101.0,4683.58974359,4544.61538462,4605.64102564,4282.56410256,4556.41025641,4029.23076923,4540.0,4663.07692308,4541.53846154,4684.1025641,4474.87179487,4460.51282051,4338.46153846,4306.66666667,1694.0,1662.0,89.856,0.0,0.0,0.0,0.0,mike,3
102.0,4677.94871795,4537.43589744,4603.07692308,4280.51282051,4561.53846154,4027.69230769,4541.53846154,4663.58974359,4542.05128205,4680.51282051,4461.53846154,4459.48717949,4334.35897436,4287.69230769,1694.0,1661.0,89.864,0.0,0.0,0.0,0.0,mike,3
103.0,4677.43589744,4537.94871795,4604.1025641,4280.0,4551.79487179,4027.17948718,4541.02564103,4663.58974359,4540.51282051,4680.51282051,4457.94871795,4457.94871795,4327.69230769,4284.1025641,1693.0,1662.0,89.872,0.0,0.0,0.0,0.0,mike,3
104.0,4680.0,4537.43589744,4604.61538462,4280.0,4546.15384615,4028.20512821,4541.02564103,4664.1025641,4540.0,4680.51282051,4465.64102564,4455.8974359,4332.82051282,4296.41025641,1694.0,1661.0,89.88,0.0,0.0,0.0,0.0,mike,3
105.0,4683.07692308,4539.48717949,4603.07692308,4284.1025641,4563.07692308,4031.79487179,4547.17948718,4663.07692308,4541.02564103,4680.0,4464.61538462,4455.38461538,4337.94871795,4297.43589744,1693.0,1661.0,89.888,0.0,0.0,0.0,0.0,mike,3
106.0,4683.58974359,4542.05128205,4601.02564103,4287.17948718,4571.79487179,4032.30769231,4546.66666667,4658.46153846,4539.48717949,4680.51282051,4460.51282051,4456.92307692,4334.87179487,4292.82051282,1693.0,1661.0,89.896,0.0,0.0,0.0,0.0,mike,3
107.0,4680.51282051,4540.51282051,4603.58974359,4283.07692308,4558.97435897,4028.71794872,4538.97435897,4654.87179487,4535.38461538,4675.8974359,4459.48717949,4457.43589744,4330.25641026,4297.43589744,1693.0,1661.0,89.903,0.0,0.0,0.0,0.0,mike,3
108.0,4686.15384615,4544.1025641,4612.82051282,4282.05128205,4555.38461538,4028.20512821,4536.92307692,4653.84615385,4533.33333333,4669.74358974,4458.97435897,4458.97435897,4326.15384615,4297.43589744,1693.0,1660.0,89.911,0.0,0.0,0.0,0.0,mike,3
109.0,4696.92307692,4550.76923077,4618.46153846,4292.30769231,4556.41025641,4028.20512821,4540.51282051,4653.33333333,4534.35897436,4672.30769231,4458.97435897,4463.07692308,4326.15384615,4295.8974359,1693.0,1661.0,89.919,0.0,0.0,0.0,0.0,mike,3
110.0,4701.02564103,4553.33333333,4617.94871795,4297.94871795,4549.74358974,4027.17948718,4544.1025641,4657.43589744,4537.43589744,4680.0,4460.51282051,4465.64102564,4333.84615385,4306.15384615,1693.0,1660.0,89.927,0.0,0.0,0.0,0.0,mike,3
111.0,4696.41025641,4551.28205128,4616.92307692,4287.69230769,4560.0,4029.74358974,4545.12820513,4663.07692308,4538.97435897,4680.51282051,4462.56410256,4464.61538462,4337.94871795,4315.8974359,1693.0,1661.0,89.935,0.0,0.0,0.0,0.0,mike,3
112.0,4686.66666667,4543.58974359,4614.35897436,4279.48717949,4572.82051282,4028.20512821,4541.02564103,4666.15384615,4538.97435897,4676.92307692,4462.05128205,4460.0,4334.87179487,4306.15384615,1693.0,1660.0,89.942,0.0,0.0,0.0,0.0,mike,3
113.0,4682.56410256,4538.97435897,4608.20512821,4281.53846154,4560.51282051,4024.1025641,4538.46153846,4669.23076923,4540.51282051,4680.51282051,4461.02564103,4456.92307692,4332.82051282,4294.87179487,1694.0,1661.0,89.95,0.0,0.0,0.0,0.0,mike,3
114.0,4686.66666667,4541.53846154,4608.20512821,4283.07692308,4549.23076923,4025.64102564,4540.51282051,4673.33333333,4543.58974359,4686.15384615,4465.64102564,4463.58974359,4337.43589744,4304.61538462,1694.0,1660.0,89.958,0.0,0.0,0.0,0.0,mike,3
115.0,4689.74358974,4541.02564103,4611.28205128,4280.51282051,4554.87179487,4027.69230769,4539.48717949,4672.30769231,4544.61538462,4687.17948718,4471.28205128,4472.82051282,4340.51282051,4312.82051282,1694.0,1661.0,89.966,0.0,0.0,0.0,0.0,mike,3
116.0,4690.25641026,4537.43589744,4613.33333333,4285.64102564,4557.94871795,4029.74358974,4544.1025641,4672.30769231,4548.20512821,4687.17948718,4472.82051282,4475.38461538,4344.1025641,4309.74358974,1695.0,1660.0,89.974,0.0,0.0,0.0,0.0,mike,3
117.0,4700.51282051,4547.69230769,4616.92307692,4294.35897436,4553.84615385,4029.74358974,4547.69230769,4673.84615385,4552.82051282,4688.71794872,4474.35897436,4476.41025641,4348.71794872,4316.92307692,1694.0,1661.0,89.982,0.0,0.0,0.0,0.0,mike,3
118.0,4706.15384615,4556.41025641,4618.46153846,4293.33333333,4551.79487179,4026.15384615,4543.58974359,4670.25641026,4554.35897436,4688.20512821,4475.8974359,4477.43589744,4349.23076923,4322.05128205,1696.0,1661.0,89.989,0.0,0.0,0.0,0.0,mike,3
119.0,4694.87179487,4549.23076923,4617.43589744,4287.69230769,4555.38461538,4025.64102564,4539.48717949,4664.61538462,4552.82051282,4689.23076923,4474.35897436,4476.92307692,4348.20512821,4307.69230769,1694.0,1660.0,89.997,0.0,0.0,0.0,0.0,mike,3
120.0,4685.64102564,4542.05128205,4612.82051282,4282.56410256,4558.97435897,4029.23076923,4542.05128205,4663.58974359,4547.17948718,4688.71794872,4473.84615385,4472.30769231,4346.66666667,4306.66666667,1694.0,1661.0,90.005,0.0,0.0,0.0,0.0,mike,3
121.0,4686.66666667,4543.07692308,4605.64102564,4281.02564103,4556.41025641,4030.25641026,4545.64102564,4664.61538462,4540.0,4681.53846154,4469.74358974,4466.66666667,4342.05128205,4319.48717949,1694.0,1660.0,90.013,0.0,0.0,0.0,0.0,mike,3
122.0,4687.17948718,4540.51282051,4604.61538462,4282.05128205,4555.8974359,4026.15384615,4544.1025641,4662.05128205,4535.8974359,4680.0,4462.05128205,4460.51282051,4336.92307692,4314.35897436,1694.0,1661.0,90.021,0.0,0.0,0.0,0.0,mike,3
